Nazwa,Zdjecie,Gwiazdki,Region,Miasto,Start,Koniec,Dorosli,Dziecko3,Dziecko10,Dziecko18,Wyzywienie,Typ_pokoju,Znizka,Cena
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-06-10,2023-06-20,4,1,0,0,breakfastAndDinner,small,0,14025.000000000002
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-12-12,2023-12-19,4,1,0,0,breakfastAndDinner,small,0,9817.5
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-06-01,2023-06-11,4,2,1,0,breakfastAndDinner,medium,0,16500.000000000004
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-12-13,2023-12-27,4,1,1,0,allInclusive,medium,50,12468.75
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-06-18,2023-06-28,2,1,0,1,allInclusive,studio,0,11250.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-25,2023-04-04,4,1,0,0,onlyBreakfast,medium,0,12750.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-18,2023-03-28,4,2,0,2,breakfastAndDinner,studio,0,19800.000000000004
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-11-10,2023-11-20,2,1,1,1,breakfastAndDinner,small,0,11550.000000000002
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-02-17,2023-02-27,1,0,2,0,onlyBreakfast,large,0,6000.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-10-29,2023-11-05,4,2,0,1,allInclusive,medium,0,13781.25
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-04-17,2023-04-24,4,0,1,2,onlyBreakfast,studio,0,12600.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-08-09,2023-08-23,2,1,2,2,allInclusive,apartment,0,24937.5
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-10-20,2023-10-27,3,2,2,1,breakfastAndDinner,small,0,12127.5
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-08-31,2023-09-14,2,2,1,0,onlyBreakfast,small,0,12600.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-01-18,2023-01-25,2,0,0,0,onlyBreakfast,studio,0,4200.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-10-28,2023-11-04,1,1,0,0,allInclusive,large,0,3281.25
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-09,2023-03-23,4,0,2,2,breakfastAndDinner,medium,50,15015.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-08-09,2023-08-23,1,1,0,0,breakfastAndDinner,apartment,0,5775.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-08,2023-03-22,4,1,0,1,onlyBreakfast,large,0,21000.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-02-28,2023-03-14,2,1,2,0,onlyBreakfast,apartment,0,13650.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-02-03,2023-02-13,2,2,1,2,allInclusive,small,0,16875.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-25,2023-04-08,3,1,1,0,onlyBreakfast,medium,0,15750.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-10-24,2023-10-31,4,1,1,2,allInclusive,small,0,16406.25
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-01-09,2023-01-16,4,1,0,0,onlyBreakfast,apartment,0,8925.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-08-22,2023-09-01,1,2,2,0,onlyBreakfast,large,0,7500.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-06-14,2023-06-28,1,1,2,2,onlyBreakfast,large,0,15750.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-07-24,2023-07-31,4,2,0,1,breakfastAndDinner,apartment,0,12127.5
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-11-05,2023-11-15,2,0,2,1,breakfastAndDinner,medium,0,12375.000000000002
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-07,2023-03-21,1,0,0,0,allInclusive,studio,0,5250.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-04-17,2023-04-27,1,2,0,1,breakfastAndDinner,apartment,0,7425.000000000001
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-08-27,2023-09-06,1,2,0,2,breakfastAndDinner,studio,0,9900.000000000002
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-12-15,2023-12-25,2,2,2,0,breakfastAndDinner,small,0,11550.000000000002
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-09-13,2023-09-23,4,2,2,1,allInclusive,studio,0,23437.5
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-12-14,2023-12-28,3,0,1,1,breakfastAndDinner,large,0,19635.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-28,2023-04-07,1,1,2,0,breakfastAndDinner,small,0,7425.000000000001
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-02-04,2023-02-18,4,1,0,0,breakfastAndDinner,small,50,9817.5
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-11-04,2023-11-14,2,2,2,2,breakfastAndDinner,studio,0,16500.000000000004
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-09-28,2023-10-05,2,1,2,1,allInclusive,apartment,0,10500.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-01-30,2023-02-09,1,0,1,2,breakfastAndDinner,small,0,9900.000000000002
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-06-08,2023-06-22,2,0,0,1,onlyBreakfast,apartment,0,11550.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-11-14,2023-11-28,1,0,1,0,breakfastAndDinner,apartment,0,6930.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-02-13,2023-02-23,4,0,2,0,allInclusive,apartment,0,18750.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-09-06,2023-09-13,3,1,2,1,onlyBreakfast,large,0,10500.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-04-07,2023-04-17,3,2,0,1,breakfastAndDinner,large,0,14025.000000000002
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-07-20,2023-07-27,4,2,0,2,allInclusive,studio,0,15750.0
PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-11-11,2023-11-25,3,0,1,1,allInclusive,apartment,0,22312.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-13,2023-05-20,1,1,2,1,onlyBreakfast,large,0,6300.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-20,2023-07-30,3,2,1,1,allInclusive,studio,0,17812.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-09,2023-04-23,4,0,2,1,onlyBreakfast,medium,0,24150.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-03,2023-11-10,2,1,1,1,onlyBreakfast,studio,0,7350.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-02-08,2023-02-15,2,1,0,1,onlyBreakfast,large,0,6300.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-30,2023-12-07,3,0,1,1,allInclusive,apartment,0,11156.25
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-15,2023-03-25,2,0,1,0,onlyBreakfast,medium,0,7500.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-02-17,2023-02-27,4,0,0,2,breakfastAndDinner,small,0,18150.000000000004
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-10-24,2023-10-31,1,0,1,0,breakfastAndDinner,apartment,0,3465.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-26,2023-04-05,2,1,1,1,breakfastAndDinner,large,0,11550.000000000002
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-02-03,2023-02-13,1,1,0,2,onlyBreakfast,studio,0,8250.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-25,2023-05-05,2,2,0,1,allInclusive,apartment,0,12187.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-03,2023-04-13,1,1,2,2,allInclusive,small,0,14062.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-23,2024-01-02,3,1,1,0,onlyBreakfast,small,0,11250.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-20,2023-12-30,3,2,0,0,breakfastAndDinner,small,0,11550.000000000002
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-27,2023-06-10,1,1,2,1,breakfastAndDinner,medium,0,13860.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-09-02,2023-09-16,4,1,2,2,breakfastAndDinner,small,0,31185.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-23,2023-04-02,2,0,1,1,onlyBreakfast,small,0,9750.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-10-04,2023-10-11,1,1,2,0,onlyBreakfast,medium,0,4725.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-19,2023-08-02,1,2,2,0,onlyBreakfast,studio,0,10500.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-24,2023-05-04,3,2,2,2,onlyBreakfast,small,0,18000.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-08,2023-05-18,1,1,2,2,allInclusive,medium,0,14062.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-10-07,2023-10-21,3,2,1,1,onlyBreakfast,apartment,0,19950.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-08-02,2023-08-12,4,2,0,2,breakfastAndDinner,small,0,19800.000000000004
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-03,2023-05-10,4,2,0,0,onlyBreakfast,medium,0,9450.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-02,2023-03-09,4,0,1,2,onlyBreakfast,medium,0,12600.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-07,2023-07-21,1,1,0,1,breakfastAndDinner,studio,50,4620.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-08-12,2023-08-22,4,1,2,2,allInclusive,medium,0,25312.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-12,2023-12-22,2,0,2,2,onlyBreakfast,large,0,13500.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-06-17,2023-06-27,1,2,1,0,onlyBreakfast,apartment,0,6000.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-15,2023-04-29,2,2,0,2,onlyBreakfast,studio,0,16800.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-17,2023-03-24,2,0,0,1,breakfastAndDinner,medium,0,6352.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-06,2023-07-20,2,1,0,0,breakfastAndDinner,medium,0,10395.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-06-25,2023-07-02,2,0,2,0,onlyBreakfast,medium,0,6300.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-08-19,2023-08-26,3,1,0,2,breakfastAndDinner,studio,0,10972.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-03,2023-11-13,3,2,0,2,onlyBreakfast,apartment,0,15000.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-10-09,2023-10-16,2,0,1,2,allInclusive,studio,0,10500.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-08-05,2023-08-12,3,1,1,2,allInclusive,studio,0,13781.25
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-08,2023-07-22,4,1,2,1,allInclusive,apartment,0,31500.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-19,2024-01-02,2,1,2,0,breakfastAndDinner,apartment,0,15015.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-24,2024-01-07,4,0,0,0,onlyBreakfast,apartment,0,16800.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-05,2023-03-12,3,2,1,2,allInclusive,small,0,14437.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-07,2023-05-21,2,1,0,0,allInclusive,apartment,0,11812.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-27,2023-08-06,2,1,0,2,breakfastAndDinner,studio,0,12375.000000000002
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-06,2023-11-13,2,1,2,1,allInclusive,large,50,5250.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-10,2023-03-17,2,0,2,2,onlyBreakfast,apartment,0,9450.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-24,2023-04-07,1,2,1,2,onlyBreakfast,medium,0,14700.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-02-19,2023-02-26,1,2,1,1,breakfastAndDinner,large,0,6352.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-07,2023-07-17,4,1,2,2,allInclusive,studio,0,25312.5
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-02,2023-12-09,3,2,1,2,breakfastAndDinner,medium,0,12705.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-06-27,2023-07-11,4,0,2,2,allInclusive,small,0,34125.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-22,2023-04-29,2,0,2,1,onlyBreakfast,small,0,7875.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-09,2023-04-23,3,1,2,1,breakfastAndDinner,large,0,23100.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-24,2023-06-03,3,2,2,1,breakfastAndDinner,large,0,17325.000000000004
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-27,2023-08-06,3,1,2,2,onlyBreakfast,medium,0,17250.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-21,2023-12-05,4,1,1,0,onlyBreakfast,large,0,19950.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-04,2023-07-18,4,1,2,1,onlyBreakfast,large,0,25200.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-09,2023-11-16,2,2,2,0,breakfastAndDinner,large,0,8085.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-02-28,2023-03-07,3,2,0,1,allInclusive,studio,25,8367.1875
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-10-25,2023-11-01,3,2,2,1,onlyBreakfast,apartment,0,11025.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-08,2023-11-22,4,0,0,0,breakfastAndDinner,large,0,18480.0
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-03,2023-05-13,1,1,2,1,breakfastAndDinner,small,0,9900.000000000002
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-24,2023-05-01,3,0,0,1,breakfastAndDinner,studio,50,4331.25
CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-07,2023-12-17,4,0,0,0,onlyBreakfast,apartment,0,12000.0
